Region Name,2010-01-01,2011-01-01,2012-01-01,2013-01-01,2014-01-01,2015-01-01,2016-01-01,2017-01-01,2018-01-01,2019-01-01,2020-01-01,Median_Columns
"Mendocino County, CA",40339.0,41236.0,41088.0,42001.0,42840.0,43237.0,45247.0,50453.0,51386.0,52309.0,53176.0,
"Merced County, CA",41730.0,40016.0,42552.0,41003.0,43818.0,42879.0,47442.0,48036.0,56169.0,59733.0,58998.0,
"Modoc County, CA",34579.0,34654.0,36724.0,37055.0,39172.0,38402.0,42890.0,40970.0,45227.0,45311.0,46838.0,
"Mono County, CA",52768.0,48758.0,53067.0,55107.0,59181.0,53992.0,56574.0,60318.0,66499.0,66226.0,73204.0,
"Monterey County, CA",53735.0,52746.0,56038.0,55411.0,57428.0,60047.0,62999.0,70294.0,69665.0,76509.0,85031.0,
"Napa County, CA",62893.0,61179.0,65698.0,68619.0,71063.0,72683.0,73112.0,83881.0,85624.0,90230.0,92149.0,
"Nevada County, CA",54154.0,53833.0,54230.0,55246.0,57118.0,57627.0,60501.0,64901.0,66681.0,69550.0,74158.0,
"Orange County, CA",70727.0,72046.0,71866.0,73827.0,76061.0,78002.0,81642.0,86031.0,89373.0,95761.0,98786.0,
"Placer County, CA",68330.0,69581.0,69521.0,73643.0,75689.0,76203.0,85326.0,81366.0,89175.0,97688.0,100662.0,
"Plumas County, CA",41421.0,44923.0,46450.0,47645.0,47964.0,46813.0,53646.0,51756.0,55079.0,59376.0,58489.0,
"Riverside County, CA",53981.0,52491.0,52416.0,53909.0,56877.0,57895.0,59951.0,63776.0,66793.0,72905.0,76409.0,
"Sacramento County, CA",52655.0,52236.0,52617.0,52980.0,55803.0,58735.0,59728.0,62959.0,69475.0,71891.0,72953.0,
"San Benito County, CA",58194.0,62618.0,60577.0,66780.0,68166.0,76521.0,73298.0,77200.0,80063.0,84209.0,91185.0,
"San Bernardino County, CA",52270.0,51017.0,50603.0,52112.0,51951.0,53526.0,56194.0,60270.0,63310.0,67398.0,65984.0,
"San Diego County, CA",59759.0,59290.0,60235.0,61365.0,66034.0,67053.0,70693.0,76048.0,78777.0,83576.0,87126.0,
"San Francisco County/city, CA",70883.0,69354.0,72093.0,76933.0,83788.0,90527.0,101873.0,109601.0,110601.0,121795.0,121722.0,
"San Joaquin County, CA",49742.0,50376.0,50431.0,51219.0,51527.0,53341.0,59038.0,60950.0,63567.0,68458.0,70685.0,
"San Luis Obispo County, CA",53620.0,53877.0,58427.0,57743.0,61775.0,61761.0,69517.0,70634.0,70626.0,76599.0,79455.0,
"San Mateo County, CA",82413.0,81378.0,81568.0,91061.0,100806.0,101133.0,107075.0,115908.0,122930.0,135234.0,132369.0,
"Santa Barbara County, CA",56243.0,59494.0,60683.0,60803.0,62116.0,63049.0,66360.0,70651.0,75646.0,74530.0,86136.0,
"Santa Clara County, CA",84627.0,84741.0,91195.0,91843.0,97219.0,102191.0,110843.0,118468.0,125933.0,132444.0,139462.0,
"Santa Cruz County, CA",60247.0,61228.0,65799.0,65282.0,64257.0,64841.0,75929.0,76633.0,84213.0,85770.0,93015.0,
"Shasta County, CA",41058.0,41796.0,44477.0,41236.0,43661.0,45943.0,46663.0,51207.0,53908.0,61464.0,59108.0,
"Sierra County, CA",42800.0,45060.0,45157.0,46449.0,47293.0,47535.0,48099.0,49495.0,52308.0,55862.0,59422.0,
"Siskiyou County, CA",36001.0,35175.0,36597.0,37108.0,38641.0,37447.0,40875.0,44013.0,47560.0,45954.0,49441.0,
"Solano County, CA",62948.0,63090.0,61976.0,63398.0,67106.0,67202.0,73200.0,75931.0,82808.0,85704.0,83678.0,
"Sonoma County, CA",58703.0,60792.0,59855.0,61020.0,66949.0,66463.0,73496.0,79511.0,81002.0,87084.0,87366.0,
"Stanislaus County, CA",47442.0,44287.0,46324.0,47808.0,50917.0,51949.0,54060.0,58925.0,59616.0,62761.0,64501.0,
"Sutter County, CA",46188.0,48749.0,46524.0,47903.0,51827.0,50810.0,51283.0,54102.0,57879.0,60910.0,65791.0,
"Tehama County, CA",38188.0,37297.0,38577.0,43459.0,40782.0,40292.0,40585.0,41819.0,47572.0,51672.0,61571.0,
"Trinity County, CA",35207.0,33163.0,35162.0,35708.0,34961.0,37669.0,38727.0,40676.0,40680.0,43881.0,45113.0,
"Tulare County, CA",42377.0,40599.0,40197.0,39657.0,42360.0,42637.0,45768.0,46377.0,48763.0,56776.0,62058.0,
"Tuolumne County, CA",44751.0,43530.0,46624.0,50774.0,49476.0,53136.0,50431.0,58776.0,56500.0,64729.0,63336.0,
"Ventura County, CA",71418.0,74019.0,71043.0,76513.0,74967.0,79285.0,79470.0,82436.0,84170.0,91446.0,90961.0,
"Yolo County, CA",54433.0,50174.0,51040.0,55011.0,54509.0,58766.0,63645.0,64900.0,67804.0,70951.0,80668.0,
"Yuba County, CA",41045.0,43299.0,41599.0,41824.0,41403.0,46500.0,46054.0,53822.0,47504.0,56607.0,56278.0,
"Adams County, CO",52785.0,52429.0,55695.0,54876.0,59316.0,62991.0,65442.0,65977.0,70199.0,75341.0,73615.0,
"Alamosa County, CO",36339.0,36870.0,37731.0,37484.0,38140.0,40067.0,37057.0,43121.0,42897.0,38213.0,50390.0,
"Arapahoe County, CO",58152.0,57042.0,60525.0,61092.0,65359.0,67062.0,70866.0,75196.0,76665.0,82364.0,82381.0,
"Archuleta County, CO",46165.0,48043.0,46127.0,44417.0,44508.0,50361.0,51998.0,52481.0,53337.0,57604.0,63961.0,
"Baca County, CO",33086.0,34168.0,37775.0,35787.0,36294.0,35405.0,34070.0,35725.0,38294.0,38945.0,42531.0,
"Bent County, CO",33702.0,35522.0,33540.0,34440.0,35424.0,36630.0,33951.0,37307.0,37659.0,35764.0,50688.0,
"Boulder County, CO",62215.0,68101.0,66894.0,71405.0,71546.0,72392.0,74772.0,80701.0,83591.0,88341.0,88289.0,
"Broomfield County/city, CO",76006.0,79051.0,81040.0,79117.0,85885.0,86548.0,86870.0,91968.0,96924.0,106892.0,106263.0,
"Chaffee County, CO",42420.0,44156.0,44651.0,48012.0,48840.0,50947.0,49877.0,53545.0,56168.0,60331.0,64220.0,
"Cheyenne County, CO",44464.0,46965.0,51093.0,50379.0,52273.0,50620.0,50558.0,50571.0,54504.0,52337.0,56383.0,
"Clear Creek County, CO",64822.0,65420.0,65359.0,63489.0,69115.0,67262.0,68699.0,71850.0,74019.0,79900.0,79422.0,
"Conejos County, CO",32254.0,32588.0,31970.0,34923.0,33998.0,37102.0,34390.0,36852.0,38777.0,40944.0,39822.0,
"Costilla County, CO",27305.0,26125.0,26075.0,28233.0,27882.0,27944.0,27211.0,30486.0,31557.0,34731.0,35639.0,
"Crowley County, CO",34569.0,30279.0,30460.0,31477.0,32570.0,35405.0,35873.0,38112.0,35880.0,38224.0,36836.0,
"Custer County, CO",42951.0,45791.0,46744.0,47268.0,48368.0,43995.0,52021.0,54080.0,55242.0,57381.0,60485.0,
"Delta County, CO",40288.0,41442.0,41208.0,41730.0,45283.0,42586.0,41798.0,43528.0,46786.0,51525.0,53553.0,
"Denver County, CO",45415.0,47584.0,50455.0,51156.0,54872.0,57886.0,61038.0,64974.0,68069.0,75456.0,75355.0,
"Dolores County, CO",40511.0,39650.0,39254.0,42416.0,44235.0,44829.0,46791.0,44882.0,47482.0,50232.0,50821.0,
"Douglas County, CO",97806.0,95973.0,98426.0,105192.0,107250.0,109926.0,112399.0,112386.0,120670.0,123697.0,122290.0,
"Eagle County, CO",69182.0,67190.0,69870.0,78517.0,76661.0,75191.0,79556.0,88913.0,86896.0,89268.0,94309.0,
"Elbert County, CO",78550.0,78029.0,81528.0,80972.0,83603.0,90270.0,86693.0,102731.0,98247.0,101733.0,107139.0,
"El Paso County, CO",51553.0,54857.0,55312.0,57072.0,59286.0,60050.0,63610.0,65260.0,67923.0,72675.0,72459.0,
"Fremont County, CO",40543.0,41493.0,40809.0,41412.0,41385.0,41967.0,46372.0,48820.0,47885.0,52239.0,52414.0,
"Garfield County, CO",60456.0,57617.0,54088.0,57364.0,62529.0,64487.0,69161.0,71897.0,74421.0,73788.0,79958.0,
"Gilpin County, CO",63024.0,60537.0,61447.0,64962.0,64752.0,67389.0,65472.0,79636.0,72949.0,74806.0,79622.0,
"Grand County, CO",55818.0,56980.0,56191.0,57312.0,59379.0,59885.0,63875.0,61241.0,69214.0,71029.0,74484.0,
"Gunnison County, CO",47698.0,43069.0,49861.0,48391.0,48940.0,47619.0,53753.0,53480.0,61268.0,60408.0,68214.0,
"Hinsdale County, CO",48195.0,49024.0,50177.0,52188.0,51241.0,58613.0,51717.0,59157.0,62149.0,61391.0,63034.0,
"Huerfano County, CO",31696.0,30655.0,31574.0,32418.0,32750.0,33098.0,34626.0,37424.0,38242.0,39955.0,49502.0,
"Jackson County, CO",43691.0,43206.0,43190.0,43549.0,45073.0,46905.0,46671.0,48785.0,51457.0,53577.0,55430.0,
"Jefferson County, CO",64181.0,64412.0,67401.0,68161.0,70687.0,71209.0,74342.0,80562.0,85550.0,89696.0,90097.0,
"Kiowa County, CO",37600.0,41427.0,40216.0,42378.0,42310.0,42108.0,43951.0,43845.0,44704.0,46901.0,49179.0,
"Kit Carson County, CO",39498.0,43078.0,44059.0,39633.0,46394.0,44090.0,48272.0,44028.0,48342.0,42951.0,54642.0,
"Lake County, CO",43565.0,42768.0,45504.0,47547.0,46765.0,45913.0,49064.0,49799.0,51802.0,56850.0,61518.0,
"La Plata County, CO",53029.0,52276.0,55888.0,58675.0,60658.0,60732.0,58499.0,61974.0,66219.0,77829.0,66080.0,
"Larimer County, CO",54739.0,55501.0,56132.0,59337.0,57659.0,64935.0,66561.0,69443.0,71306.0,75332.0,80344.0,
"Las Animas County, CO",37700.0,40191.0,38713.0,38547.0,39625.0,38858.0,38224.0,39552.0,41485.0,43452.0,46281.0,
"Lincoln County, CO",39230.0,42734.0,38098.0,41510.0,41248.0,43188.0,42969.0,45308.0,46690.0,43077.0,50169.0,
"Logan County, CO",40637.0,43823.0,42740.0,43561.0,45439.0,46306.0,49407.0,50246.0,53168.0,58429.0,55717.0,
"Mesa County, CO",47324.0,47778.0,46940.0,48108.0,50106.0,51449.0,49825.0,52623.0,51132.0,60249.0,64141.0,
"Mineral County, CO",45645.0,46956.0,47169.0,50286.0,51257.0,50481.0,52641.0,55906.0,60210.0,63015.0,58004.0,
"Moffat County, CO",55913.0,52257.0,57023.0,58890.0,56193.0,59173.0,54151.0,57680.0,59500.0,63232.0,63128.0,
"Montezuma County, CO",41074.0,41817.0,40351.0,43655.0,44163.0,42975.0,40679.0,48692.0,50180.0,52641.0,54053.0,
"Montrose County, CO",44002.0,43035.0,45226.0,43946.0,46336.0,46860.0,43285.0,51031.0,52576.0,50707.0,59764.0,
"Morgan County, CO",43209.0,41246.0,44577.0,46332.0,47631.0,49087.0,49129.0,50453.0,55387.0,57535.0,63297.0,
"Otero County, CO",34360.0,30420.0,35026.0,36811.0,33043.0,34970.0,36773.0,37907.0,40064.0,43723.0,46235.0,
"Ouray County, CO",54920.0,57922.0,61657.0,58137.0,57242.0,60402.0,66813.0,63627.0,68900.0,72836.0,74492.0,
"Park County, CO",66400.0,58565.0,60731.0,57510.0,58487.0,63319.0,68535.0,69884.0,72121.0,77221.0,77598.0,
"Phillips County, CO",44064.0,43826.0,46216.0,46805.0,47006.0,48562.0,49046.0,52096.0,52367.0,53432.0,57385.0,
"Pitkin County, CO",65568.0,69229.0,67057.0,71012.0,73274.0,76663.0,74576.0,78596.0,89034.0,92820.0,93634.0,
"Prowers County, CO",34488.0,36563.0,36580.0,38830.0,39184.0,41348.0,40164.0,41238.0,42455.0,47051.0,47463.0,
"Pueblo County, CO",39107.0,40764.0,41209.0,41352.0,41382.0,40540.0,44644.0,44060.0,48308.0,51075.0,50885.0,
"Rio Blanco County, CO",59308.0,60022.0,57922.0,59364.0,63184.0,61426.0,58980.0,58336.0,63411.0,65960.0,64039.0,
"Rio Grande County, CO",37300.0,37472.0,37837.0,39834.0,40593.0,40259.0,41128.0,41693.0,44171.0,48496.0,51416.0,
"Routt County, CO",60506.0,64998.0,62271.0,63763.0,66846.0,70989.0,71322.0,76505.0,81033.0,87691.0,82330.0,
"Saguache County, CO",30985.0,30746.0,30197.0,35310.0,31227.0,34209.0,33973.0,36558.0,36869.0,37004.0,56012.0,
"San Juan County, CO",37001.0,36547.0,35734.0,41683.0,40006.0,43489.0,44652.0,46985.0,46878.0,50524.0,54387.0,
"San Miguel County, CO",62368.0,57578.0,53477.0,53674.0,59603.0,62793.0,67251.0,70418.0,69458.0,77209.0,77099.0,
"Sedgwick County, CO",36749.0,37511.0,37633.0,39980.0,44562.0,40325.0,42518.0,39880.0,40009.0,42808.0,43354.0,
"Summit County, CO",60087.0,60397.0,61286.0,63236.0,68352.0,69633.0,70265.0,75420.0,80078.0,86570.0,91079.0,
"Teller County, CO",59966.0,60313.0,59558.0,62725.0,62380.0,66191.0,63966.0,68078.0,64850.0,70599.0,62845.0,
"Washington County, CO",40914.0,43433.0,43446.0,45572.0,45784.0,47592.0,46304.0,48325.0,47869.0,53263.0,59174.0,
"Weld County, CO",52334.0,51773.0,55332.0,58404.0,61501.0,69434.0,63609.0,68679.0,75629.0,78160.0,77937.0,
"Yuma County, CO",43361.0,46246.0,45059.0,45487.0,46838.0,48934.0,48963.0,48893.0,53253.0,52841.0,82124.0,
"Fairfield County, CT",74634.0,77065.0,79536.0,81816.0,85336.0,86297.0,89954.0,91170.0,91183.0,96966.0,98828.0,
"Hartford County, CT",60028.0,60947.0,63374.0,63491.0,65809.0,69260.0,69341.0,70433.0,73037.0,75336.0,73476.0,
"Litchfield County, CT",66076.0,68658.0,67746.0,70519.0,73413.0,70847.0,76323.0,77968.0,76304.0,81015.0,79512.0,
"Middlesex County, CT",70805.0,75714.0,74588.0,75335.0,76365.0,82878.0,80190.0,81533.0,88709.0,81721.0,89970.0,
"New Haven County, CT",57070.0,58985.0,59217.0,58672.0,60387.0,61758.0,66012.0,66764.0,67720.0,69687.0,72517.0,
"New London County, CT",61792.0,63561.0,65573.0,62638.0,65813.0,65602.0,70258.0,71721.0,67790.0,75226.0,77202.0,
"Tolland County, CT",74868.0,77124.0,75048.0,73660.0,78653.0,81616.0,81369.0,75571.0,89584.0,90181.0,87247.0,
"Windham County, CT",56564.0,54911.0,54221.0,55948.0,57547.0,61303.0,60869.0,62606.0,65182.0,63309.0,66349.0,
"Kent County, DE",51490.0,51045.0,51695.0,53811.0,54271.0,55678.0,53994.0,57112.0,54980.0,58804.0,61538.0,
"New Castle County, DE",59877.0,63087.0,62086.0,63033.0,64632.0,66179.0,67246.0,66839.0,69562.0,76076.0,75145.0,
"Sussex County, DE",48582.0,51060.0,48684.0,50207.0,53316.0,54309.0,56618.0,61124.0,59821.0,64839.0,69829.0,
District of Columbia,60729.0,62087.0,65231.0,66326.0,69992.0,73115.0,74093.0,80153.0,82533.0,90395.0,91957.0,
"Alachua County, FL",40656.0,39825.0,41297.0,39614.0,44325.0,47023.0,45294.0,45230.0,51026.0,49880.0,51995.0,
"Baker County, FL",45802.0,42564.0,45721.0,46505.0,47121.0,50883.0,51904.0,51856.0,52804.0,60454.0,61514.0,
"Bay County, FL",44364.0,44204.0,45259.0,45249.0,44800.0,47745.0,48843.0,51633.0,51777.0,58376.0,61332.0,
"Bradford County, FL",39454.0,39271.0,38680.0,40668.0,39980.0,40879.0,43058.0,44997.0,45075.0,47509.0,48260.0,
"Brevard County, FL",46331.0,46494.0,46332.0,46677.0,47973.0,50352.0,51214.0,52596.0,57612.0,57582.0,65871.0,
"Broward County, FL",47917.0,48478.0,49564.0,50343.0,51485.0,53624.0,54055.0,56702.0,57200.0,61429.0,63901.0,
"Calhoun County, FL",34054.0,32395.0,33418.0,33977.0,35256.0,36062.0,36708.0,37612.0,38323.0,41399.0,43994.0,
"Charlotte County, FL",41991.0,41346.0,44454.0,43611.0,43242.0,45495.0,44935.0,51583.0,52724.0,54756.0,58368.0,
"Citrus County, FL",36174.0,35041.0,38937.0,39285.0,36383.0,39982.0,40009.0,43147.0,41556.0,49762.0,48574.0,
"Clay County, FL",57913.0,54867.0,56359.0,57991.0,58539.0,59244.0,57476.0,65375.0,62835.0,75776.0,72520.0,
"Collier County, FL",53341.0,51039.0,54475.0,55584.0,58403.0,62385.0,62397.0,66709.0,70649.0,76415.0,81895.0,
"Columbia County, FL",34870.0,36452.0,37091.0,41722.0,38484.0,43303.0,41667.0,42097.0,46195.0,47087.0,46670.0,
"De Soto County, FL",33966.0,32753.0,33602.0,33198.0,36945.0,34380.0,34146.0,37342.0,37233.0,41673.0,45807.0,
"Dixie County, FL",30967.0,30801.0,31913.0,31649.0,32121.0,35749.0,34146.0,38355.0,37148.0,39793.0,41450.0,
"Duval County, FL",46112.0,45995.0,43835.0,47876.0,46013.0,49565.0,51948.0,52105.0,55733.0,58339.0,55202.0,
"Escambia County, FL",41428.0,41072.0,44539.0,42742.0,46139.0,45735.0,45004.0,48289.0,50644.0,52822.0,57089.0,
"Flagler County, FL",45685.0,47095.0,44460.0,47872.0,51556.0,50347.0,50863.0,52713.0,58975.0,62831.0,67054.0,
"Franklin County, FL",34522.0,35288.0,37868.0,33471.0,36788.0,38220.0,37479.0,40158.0,40297.0,47504.0,47206.0,
"Gadsden County, FL",35704.0,34154.0,35854.0,34348.0,35849.0,36637.0,40865.0,38084.0,42259.0,42975.0,42698.0,
"Gilchrist County, FL",38517.0,38046.0,38016.0,39854.0,40788.0,39342.0,41721.0,42880.0,42186.0,46171.0,52000.0,
"Glades County, FL",39089.0,38825.0,37004.0,39003.0,38783.0,40215.0,39607.0,42865.0,38680.0,45412.0,45328.0,
"Gulf County, FL",39403.0,37373.0,34940.0,38880.0,38419.0,41320.0,38381.0,44135.0,45426.0,53228.0,51593.0,
"Hamilton County, FL",31820.0,29482.0,32232.0,33836.0,31734.0,33497.0,34517.0,35262.0,36299.0,39241.0,41871.0,
"Hardee County, FL",33732.0,33058.0,34012.0,34884.0,35371.0,35850.0,37612.0,40056.0,39169.0,41430.0,46264.0,
"Hendry County, FL",37220.0,35247.0,36515.0,37085.0,38494.0,39320.0,39911.0,38361.0,44391.0,45107.0,45652.0,
"Hernando County, FL",37867.0,40411.0,37093.0,39280.0,40094.0,43103.0,46225.0,44710.0,45884.0,50705.0,52108.0,
"Highlands County, FL",34469.0,33692.0,34722.0,34054.0,35787.0,34691.0,36864.0,37445.0,39994.0,45723.0,48922.0,
"Hillsborough County, FL",46043.0,46592.0,46534.0,49510.0,50758.0,51710.0,54509.0,54741.0,58361.0,61133.0,65272.0,
"Holmes County, FL",33696.0,33211.0,36272.0,33220.0,35651.0,35202.0,41110.0,40657.0,38040.0,38874.0,41969.0,
"Indian River County, FL",47525.0,42053.0,42638.0,44326.0,47548.0,49887.0,49813.0,51797.0,58228.0,61173.0,72934.0,
"Jackson County, FL",37351.0,35193.0,34978.0,36332.0,36876.0,36751.0,37358.0,41524.0,39545.0,40543.0,44108.0,
"Jefferson County, FL",39113.0,40252.0,38244.0,39494.0,40205.0,42210.0,43453.0,48163.0,46332.0,47192.0,54354.0,
"Lafayette County, FL",36001.0,40407.0,34054.0,37120.0,38071.0,40345.0,40653.0,41549.0,42689.0,45480.0,41635.0,
"Lake County, FL",42343.0,44965.0,41579.0,44244.0,46895.0,49711.0,50125.0,51429.0,52447.0,57660.0,58501.0,
"Lee County, FL",44377.0,45515.0,46396.0,46605.0,49147.0,50713.0,52989.0,54198.0,56343.0,62364.0,66140.0,
"Leon County, FL",42393.0,44857.0,46014.0,46975.0,45463.0,46405.0,51041.0,51716.0,51046.0,55081.0,61403.0,
"Levy County, FL",32197.0,33544.0,32815.0,33193.0,37433.0,36005.0,33092.0,37272.0,39037.0,41405.0,41894.0,
"Liberty County, FL",37815.0,37446.0,37726.0,36561.0,38473.0,39623.0,38900.0,41308.0,40814.0,44236.0,46734.0,
"Madison County, FL",31942.0,31578.0,31469.0,30391.0,33017.0,34360.0,33721.0,37256.0,38249.0,37919.0,41650.0,
"Manatee County, FL",44990.0,43494.0,46999.0,48066.0,51673.0,50728.0,51770.0,55189.0,59587.0,64151.0,63328.0,
"Marion County, FL",37162.0,36425.0,37287.0,38783.0,39860.0,40053.0,39629.0,43772.0,44517.0,49079.0,48553.0,
"Martin County, FL",49539.0,50417.0,47120.0,51159.0,55472.0,53459.0,55917.0,58344.0,61592.0,70806.0,72736.0,
"Miami-Dade County, FL",40145.0,40476.0,41311.0,41840.0,42754.0,43687.0,45886.0,49758.0,52043.0,54991.0,59259.0,
"Monroe County, FL",50388.0,51152.0,52152.0,50380.0,57411.0,58332.0,63892.0,63009.0,67094.0,67528.0,68584.0,
"Nassau County, FL",57605.0,54706.0,55367.0,56987.0,56728.0,55707.0,67967.0,70590.0,66898.0,72818.0,75123.0,
"Okaloosa County, FL",51173.0,49643.0,52381.0,54265.0,55952.0,55391.0,58009.0,60798.0,62779.0,63520.0,65977.0,
"Okeechobee County, FL",35417.0,33806.0,34742.0,35954.0,37065.0,35787.0,37689.0,42524.0,42258.0,45225.0,48028.0,
"Orange County, FL",45105.0,44635.0,45565.0,46675.0,47069.0,50593.0,51312.0,54021.0,58037.0,63133.0,69074.0,
"Osceola County, FL",42165.0,40933.0,42743.0,41592.0,42945.0,45127.0,50716.0,49284.0,50473.0,52270.0,63018.0,
"Palm Beach County, FL",49891.0,48973.0,51217.0,51768.0,52225.0,56638.0,57607.0,60059.0,61735.0,66621.0,68200.0,
"Pasco County, FL",42184.0,40859.0,42695.0,45454.0,45219.0,46080.0,46326.0,51247.0,53788.0,55745.0,52332.0,
"Pinellas County, FL",42628.0,42761.0,44819.0,43773.0,45162.0,47591.0,49974.0,51488.0,52226.0,56708.0,61532.0,
"Polk County, FL",41184.0,40258.0,41337.0,42447.0,42768.0,44024.0,46289.0,48328.0,51354.0,51817.0,54591.0,
"Putnam County, FL",33300.0,31150.0,33593.0,32852.0,32054.0,32351.0,37526.0,34390.0,39578.0,41986.0,36527.0,
"St. Johns County, FL",60841.0,63299.0,62112.0,66312.0,66560.0,71896.0,78544.0,77022.0,81925.0,90839.0,94343.0,
"St. Lucie County, FL",39378.0,41384.0,41934.0,42825.0,42722.0,45918.0,45509.0,49995.0,53377.0,57292.0,59023.0,
"Santa Rosa County, FL",51208.0,53155.0,59854.0,54876.0,58587.0,59289.0,62668.0,65434.0,69541.0,66139.0,71583.0,
"Sarasota County, FL",46047.0,47457.0,48239.0,48717.0,52109.0,55882.0,55088.0,58423.0,61652.0,66258.0,66138.0,
"Seminole County, FL",57381.0,54449.0,54901.0,55195.0,56443.0,57357.0,61253.0,63865.0,67187.0,69954.0,71930.0,
"Sumter County, FL",45165.0,44595.0,47017.0,52670.0,51907.0,54592.0,56568.0,57931.0,55324.0,63464.0,60278.0,
"Suwannee County, FL",39259.0,34947.0,34434.0,35666.0,38177.0,37368.0,40572.0,44144.0,38525.0,49453.0,46264.0,
"Taylor County, FL",35343.0,33863.0,36257.0,38370.0,36374.0,39116.0,40180.0,41557.0,42307.0,42987.0,45527.0,
"Union County, FL",40523.0,40743.0,39486.0,40841.0,40207.0,41078.0,43795.0,47373.0,45906.0,50893.0,49313.0,
"Volusia County, FL",41368.0,38477.0,40114.0,40908.0,40881.0,42334.0,45356.0,46911.0,50285.0,53554.0,55463.0,
"Wakulla County, FL",47566.0,50716.0,46773.0,47430.0,51642.0,48703.0,56158.0,55717.0,58203.0,58640.0,64671.0,
"Walton County, FL",44622.0,44763.0,40239.0,45357.0,46867.0,47875.0,54686.0,52922.0,60973.0,62600.0,74108.0,
"Washington County, FL",35378.0,35004.0,36560.0,35671.0,36482.0,36328.0,34787.0,36052.0,39225.0,42518.0,44661.0,
"Appling County, GA",36601.0,35164.0,35757.0,36915.0,36642.0,39588.0,37954.0,40862.0,42781.0,43821.0,44871.0,
"Atkinson County, GA",28579.0,28693.0,28693.0,30883.0,31740.0,32398.0,33318.0,34821.0,36779.0,38581.0,39633.0,
"Bacon County, GA",31692.0,31301.0,32460.0,33781.0,34201.0,35431.0,36873.0,38417.0,38775.0,41807.0,41756.0,
"Baker County, GA",33950.0,33347.0,30042.0,37135.0,43115.0,34455.0,35452.0,37286.0,38288.0,39515.0,43696.0,
"Baldwin County, GA",36091.0,34304.0,35412.0,35815.0,37008.0,38015.0,40683.0,40358.0,42727.0,44429.0,49350.0,
"Banks County, GA",42196.0,42673.0,43102.0,42495.0,46018.0,44146.0,43370.0,49481.0,55384.0,53481.0,62836.0,
"Barrow County, GA",52391.0,50996.0,49608.0,54668.0,49698.0,53789.0,54893.0,60028.0,61413.0,68924.0,64460.0,
"Bartow County, GA",43825.0,45072.0,46693.0,46330.0,51440.0,50900.0,52497.0,55067.0,57409.0,60254.0,64980.0,
"Ben Hill County, GA",29910.0,29425.0,29155.0,30090.0,31081.0,30776.0,32644.0,32370.0,35020.0,35931.0,39305.0,
"Berrien County, GA",32859.0,33417.0,32955.0,37903.0,35078.0,35518.0,39174.0,38239.0,39412.0,42058.0,45094.0,
"Bibb County, GA",36220.0,35125.0,36198.0,36816.0,36014.0,38870.0,38115.0,39047.0,41390.0,43066.0,44467.0,
"Bleckley County, GA",38513.0,39461.0,40922.0,40369.0,40454.0,42716.0,41447.0,44262.0,46019.0,48115.0,51448.0,
"Brantley County, GA",35732.0,36300.0,36303.0,36758.0,36865.0,37709.0,37675.0,40906.0,41874.0,44680.0,39256.0,
"Brooks County, GA",32067.0,29282.0,32176.0,34367.0,32903.0,36820.0,33676.0,36030.0,36354.0,39554.0,42973.0,
"Bryan County, GA",65478.0,63092.0,61561.0,66066.0,66556.0,69650.0,77244.0,73877.0,79658.0,79296.0,81890.0,
"Bulloch County, GA",31943.0,33192.0,35078.0,36484.0,36315.0,36544.0,42083.0,42068.0,43766.0,48788.0,48629.0,
"Burke County, GA",30688.0,31188.0,32324.0,32675.0,35055.0,36977.0,37410.0,41863.0,42785.0,42632.0,44870.0,
"Butts County, GA",43777.0,40330.0,42815.0,43330.0,41505.0,44166.0,46141.0,46062.0,48831.0,47410.0,52720.0,
"Calhoun County, GA",28618.0,27860.0,28818.0,30727.0,30760.0,30972.0,33478.0,33889.0,33393.0,34960.0,37984.0,
